"year","boat","volume","type","country","new_loc","port","lon","lat"
1900,"11",1099,"vessel","crete turkey",57," Herakleio",25.144213,35.338735
1900,"14",18456,"steamboat","crete turkey",57," Herakleio",25.144213,35.338735
1900,"4",1162,"vessel","france",22,"Marseille",5.3699525,43.2961743
1900,"155",129682,"steamboat","france",22,"Marseille",5.3699525,43.2961743
1900,"30",32418,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1900,"3",1360,"vessel","uk",58,"London",-0.1276473,51.5073219
1900,"151",209999,"steamboat","uk",58,"London",-0.1276473,51.5073219
1900,"39",4354,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1900,"60",45730,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1900,"1402",52659,"vessel","italy",30,"Ancona",13.5170982,43.6170137
1900,"664",348597,"steamboat","italy",30,"Ancona",13.5170982,43.6170137
1900,"",2151,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1900,"8",201,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1900,"1",25,"steamboat","montenegro",38,"Port of Bar",19.083959,42.087462
1900,"2",4391,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1900,"2",1702,"steamboat","portugal",45,"Lisbon",-9.1365069,38.7077926
1900,"1",556,"vessel","rumenia",46,"Costantza",28.634814,44.159801
1900,"68",89596,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1900,"39",50332,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1900,"1",1431,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1900,"60",3068,"vessel","european turkey",57,"Istambul",28.9651646,41.0096334
1900,"81",86848,"steamboat","european turkey",57,"Istambul",28.9651646,41.0096334
1900,"5",1090,"vessel","asian turkey",57,"Izmir",27.144474,38.4153421
1900,"122",117727,"steamboat","asian turkey",57,"Izmir",27.144474,38.4153421
1900,"38",85230,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1900,"1",1632,"steamboat","china",15,"Shanghai",121.473701,31.230416
1900,"12",36406,"steamboat","japan",32,"Tokyo",139.691706,35.689488
1900,"64",135532,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1900,"4",1403,"vessel","algeria",2,"Algiers",3.05762,36.699729
1900,"9",6589,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1900,"1",1710,"steamboat","eastern africa portugal",40,"Maputo",32.605135,-25.891968
1900,"1",1311,"steamboat","western africa france",49,"Dakar",-17.366029,14.764504
1900,"6",4805,"vessel","usa",60,"New York",-73.9865811,40.7305991
1900,"61",109180,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1900,"3",1256,"vessel","caribbean uk",31,"Kingston, Jamaica",-76.7928127,17.9712148
1900,"1",501,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1900,"18",26381,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1900,"3",2681,"vessel","argentina",4,"Buenos Aires",-58.4460878,-34.6143904
1900,"2",1975,"steamboat","chile",14,"Valparaiso",-71.6198031,-33.0462474
1897,"1347",31897,"vessel","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1897,"4194",215096,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1897,"68",3508,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1897,"126",46983,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1897,"248",10596,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1897,"684",208346,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1897,"2",497,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1897,"67",132413,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1897,"10",3252,"vessel","algeria",2,"Algiers",3.05762,36.699729
1897,"1",1041,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1897,"1",94,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1897,"14",9244,"vessel","usa",60,"New York",-73.9865811,40.7305991
1897,"35",57084,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1897,"6",2619,"vessel","jamaica uk",31,"Kingston",-76.7928127,17.9712148
1897,"2",740,"vessel","trinidad uk",55,"Port of Spain",-61.501926,10.654901
1897,"18",26002,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1897,"3",2202,"vessel","argentina",4,"Buenos Aires",-58.4460878,-34.6143904
1897,"28",57824,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1897,"13",32497,"steamboat","japan",32,"Tokyo",139.691706,35.689488
1897,"18",18264,"steamboat","hamburg",23,"Hamburg",10.000654,53.5503414
1897,"8",10871,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1897,"4",3726,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1897,"6",1772,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1897,"119",108398,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1897,"1",165,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1897,"1",310,"vessel","uk",58,"London",-0.1276473,51.5073219
1897,"185",240203,"steamboat","uk",58,"London",-0.1276473,51.5073219
1897,"14",6272,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1897,"49",5017,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1897,"37",26160,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1897,"611",18932,"vessel","veneto",30,"Venezia",12.315515,45.440847
1897,"289",165195,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1897,"444",13521,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1897,"86",13458,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1897,"122",6054,"vessel","neaples",30,"Neaples",14.268124,40.851775
1897,"159",49619,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1897,"68",10392,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1897,"165",80820,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1897,"2",242,"vessel","liguria and sardegna",30,"Genoa",8.946256,44.40565
1897,"13",13340,"steamboat","liguria and sardegna",30,"Genoa",8.946256,44.40565
1897,"1",1149,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1897,"53",57627,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1897,"75",98579,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1897,"7",8132,"steamboat","spain",52,"Barcelona",2.1771353,41.3825596
1897,"42",8970,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1897,"146",180761,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1884,"1763",38343,"vessel","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1884,"1498",65640,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1884,"193",10291,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1884,"127",32970,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1884,"502",18068,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1884,"243",57779,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1884,"56",39302,"vessel","usa",60,"New York",-73.9865811,40.7305991
1884,"8",11737,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1884,"3",1208,"vessel","other american uk",31,"Kingston",-76.7928127,17.9712148
1884,"7",1619,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1884,"11",13966,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1884,"3",4180,"steamboat","argentina",4,"Buenos Aires",-58.4460878,-34.6143904
1884,"1",550,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1884,"9",3875,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1884,"57",64679,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1884,"7",2082,"vessel","algeria",2,"Algiers",3.05762,36.699729
1884,"1",789,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1884,"1",773,"steamboat","tripoli",33,"Tripoli",13.191338,32.887209
1884,"7",541,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1884,"1",325,"vessel","india uk",27,"Calcutta ",88.363895,22.572646
1884,"31",48468,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1884,"12",22085,"steamboat","china",15,"Shanghai",121.473701,31.230416
1884,"9",6463,"steamboat","hamburg",23,"Hamburg",10.000654,53.5503414
1884,"1",129,"vessel","belgium",8,"Ostend",2.928656,51.21543
1884,"5",3900,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1884,"1",170,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1884,"5",4227,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1884,"18",6190,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1884,"58",45807,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1884,"1",488,"steamboat","germany",23,"Hamburg",10.000654,53.5503414
1884,"21",8142,"vessel","uk",58,"London",-0.1276473,51.5073219
1884,"147",169731,"steamboat","uk",58,"London",-0.1276473,51.5073219
1884,"4",890,"vessel","malta uk",35,"La Valletta",14.514553,35.898908
1884,"6",2297,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1884,"154",17486,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1884,"11",6461,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1884,"518",21278,"vessel","veneto",30,"Venezia",12.315515,45.440847
1884,"188",73904,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1884,"439",18380,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1884,"55",10170,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1884,"260",14923,"vessel","neaples",30,"Neaples",14.268124,40.851775
1884,"32",7225,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1884,"40",7193,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1884,"37",21052,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1884,"5",1506,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1884,"27",20488,"steamboat","sardegna",30,"Cagliari",9.1128513,39.2169525
1884,"4",227,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1884,"1",651,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1884,"6",1851,"vessel","rumenia",46,"Costantza",28.634814,44.159801
1884,"19",8149,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1884,"5",5081,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1884,"2",999,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1884,"7",2957,"steamboat","sweden and norway",53,"Göteborg",11.97456,57.70887
1884,"189",17602,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1884,"270",217351,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1866,"7998",248938,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1866,"432",116779,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1866,"204",15957,"vessel","veneto",30,"Venezia",12.315515,45.440847
1866,"82",22593,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1866,"577",42188,"vessel","papal state",30,"Ancona",13.5170982,43.6170137
1866,"38",8379,"steamboat","papal state",30,"Ancona",13.5170982,43.6170137
1866,"524",40251,"vessel","neaples",30,"Neaples",14.268124,40.851775
1866,"4",2303,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1866,"198",33221,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1866,"1",507,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1866,"26",6387,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1866,"50",10807,"steamboat","ionic islands",25,"Zakynthos",20.899876,37.787033
1866,"144",15886,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1866,"17",4214,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1866,"42",14442,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1866,"1",402,"steamboat","sardegna",30,"Cagliari",9.1128513,39.2169525
1866,"105",28026,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1866,"3",1461,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1866,"1",380,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1866,"1",1242,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1866,"6",2076,"vessel","algeria",2,"Algiers",3.05762,36.699729
1866,"13",3708,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1866,"42",11535,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1866,"1",408,"vessel","uk gibraltar",24,"Gibraltar",-5.353585,36.140751
1866,"134",47904,"vessel","uk",58,"London",-0.1276473,51.5073219
1866,"51",46290,"steamboat","uk",58,"London",-0.1276473,51.5073219
1866,"14",2355,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1866,"8",3670,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1866,"13",2768,"vessel","belgium",8,"Ostend",2.928656,51.21543
1866,"7",668,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1866,"1",188,"vessel","hannover",23,"Bremerhaven",8.5865509,53.5522264
1866,"1",590,"steamboat","prussia",23,"Rostok",12.1286127,54.0924445
1866,"6",636,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1866,"1",239,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1866,"202",17371,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1866,"170",78288,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1866,"2",307,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1866,"7",1044,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1866,"168",68383,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1866,"79",68456,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1866,"2",270,"vessel","tunis",56,"Tunis",10.192739,36.837495
1866,"2",315,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1866,"7",1523,"vessel","american spain",16,"Havana, Cuba",-82.3658561,23.1379911
1866,"8",2559,"vessel","usa",60,"New York",-73.9865811,40.7305991
1866,"3",386,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1866,"22",4382,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1866,"2",760,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1866,"2",301,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1894,"1818",38742,"vessel","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1894,"1981",117371,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1894,"138",5853,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1894,"78",31091,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1894,"227",11231,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1894,"475",132075,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1894,"1",303,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1894,"55",87328,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1894,"20",6387,"vessel","algeria",2,"Algiers",3.05762,36.699729
1894,"2",2122,"steamboat","algeria",2,"Algiers",3.05762,36.699729
1894,"1",40,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1894,"7",3773,"steamboat","tunisia",56,"Tunis",10.19274,37.837495
1894,"1",1037,"steamboat","western africa",49,"Dakar",-17.366029,14.764504
1894,"12",6202,"vessel","usa",60,"New York",-73.9865811,40.7305991
1894,"10",16852,"steamboat","usa",60,"New York",-73.9865811,40.7305991
1894,"4",1690,"vessel","jamaica uk",31,"Kingston",-76.7928127,17.9712148
1894,"21",29184,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1894,"39",79440,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1894,"1",453,"vessel","siam uk",54,"Bangkok",100.501765,13.756331
1894,"12",31043,"steamboat","japan",32,"Tokyo",139.691706,35.689488
1894,"19",16913,"steamboat","hamburg",23,"Hamburg",10.000654,53.5503414
1894,"4",5137,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1894,"6",7376,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1894,"2",833,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1894,"147",115622,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1894,"5",2318,"vessel","uk",58,"London",-0.1276473,51.5073219
1894,"152",184862,"steamboat","uk",58,"London",-0.1276473,51.5073219
1894,"1",3275,"steamboat","gibraltar uk",24,"Gibraltar",-5.353585,36.140751
1894,"1",179,"vessel","malta uk",35,"La Valletta",14.514553,35.898908
1894,"38",15786,"steamboat","malta uk",35,"La Valletta",14.514553,35.898908
1894,"44",5028,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1894,"7",5871,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1894,"469",15789,"vessel","veneto",30,"Venezia",12.315515,45.440847
1894,"279",161453,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1894,"262",9406,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1894,"62",17797,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1894,"165",99668,"vessel","neaples",30,"Neaples",14.268124,40.851775
1894,"126",41509,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1894,"101",13808,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1894,"85",28394,"steamboat","sicily",30,"Palermo",13.3534422,38.11127
1894,"5",516,"vessel","liguria and sardegna",30,"Genoa",8.946256,44.40565
1894,"36",30583,"steamboat","liguria and sardegna",30,"Genoa",8.946256,44.40565
1894,"3",69,"vessel","montenegro",38,"Port of Bar",19.083959,42.087462
1894,"1",1401,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1894,"1",94,"vessel","portugal",45,"Lisbon",-9.1365069,38.7077926
1894,"8",2728,"steamboat","rumenia",46,"Costantza",28.634814,44.159801
1894,"1",266,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1894,"16",22719,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1894,"154",10462,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1894,"342",299995,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1863,"7508",203242,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1863,"474",92203,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1863,"593",39295,"vessel","papal state",30,"Ancona",13.5170982,43.6170137
1863,"6",2422,"steamboat","papal state",30,"Ancona",13.5170982,43.6170137
1863,"531",28888,"vessel","neaples",30,"Neaples",14.268124,40.851775
1863,"1",295,"steamboat","neaples",30,"Neaples",14.268124,40.851775
1863,"105",15989,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1863,"24",2094,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1863,"53",11429,"steamboat","ionic islands",25,"Zakynthos",20.899876,37.787033
1863,"183",14057,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1863,"11",2282,"vessel","toscana",30,"Livorno",10.3160295,43.5426309
1863,"20",4361,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1863,"75",16663,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1863,"8",1336,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1863,"2",550,"vessel","algeria",2,"Algiers",3.05762,36.699729
1863,"3",511,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1863,"1",352,"vessel","portugal",45,"Lisbon",-9.1365069,38.7077926
1863,"5",928,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1863,"91",29963,"vessel","uk",58,"London",-0.1276473,51.5073219
1863,"65",62437,"steamboat","uk",58,"London",-0.1276473,51.5073219
1863,"38",6671,"vessel","low countries",41,"Rotterdam",4.488623269,51.92779805
1863,"8",2997,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1863,"15",2940,"vessel","belgium",8,"Ostend",2.928656,51.21543
1863,"7",809,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1863,"1",511,"steamboat","hamburg",23,"Hamburg",10.000654,53.5503414
1863,"3",496,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1863,"71",18403,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1863,"268",22282,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1863,"160",62057,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1863,"12",2410,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1863,"90",19872,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1863,"16",3940,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1863,"56",36302,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1863,"1",139,"vessel","tunis",56,"Tunis",10.192739,36.837495
1863,"5",1236,"vessel","african uk",51,"Capetown",18.424055,-33.924868
1863,"10",1906,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1863,"8",1890,"vessel","american spain",16,"Havana, Cuba",-82.3658561,23.1379911
1863,"6",1943,"vessel","usa",60,"New York",-73.9865811,40.7305991
1863,"1",324,"vessel","american uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1863,"3",568,"vessel","venezuela",61,"La Guaira",-66.921363,10.587508
1863,"36",7099,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1863,"2",796,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1863,"2",707,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1873,"4251",109022,"vessel","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1873,"649",87125,"steamboat","austria",6,"Other Austro-Hungarian ports",13.776818,45.649526
1873,"710",21750,"vessel","veneto",30,"Venezia",12.315515,45.440847
1873,"202",69391,"steamboat","veneto",30,"Venezia",12.315515,45.440847
1873,"254",13069,"vessel","romagna e marche",30,"Ancona",13.5170982,43.6170137
1873,"42",8358,"steamboat","romagna e marche",30,"Ancona",13.5170982,43.6170137
1873,"435",18835,"vessel","neaples",30,"Neaples",14.268124,40.851775
1873,"74",11043,"vessel","sicily",30,"Palermo",13.3534422,38.11127
1873,"6",11403,"vessel","sardegna",30,"Cagliari",9.1128513,39.2169525
1873,"14",1036,"vessel","ionic islands",25,"Zakynthos",20.899876,37.787033
1873,"1",188,"steamboat","ionic islands",25,"Zakynthos",20.899876,37.787033
1873,"173",13153,"vessel","greece",25,"Thessaloniki",22.9352716,40.6403167
1873,"9",5294,"steamboat","greece",25,"Thessaloniki",22.9352716,40.6403167
1873,"34",8310,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
1873,"35",18138,"steamboat","mediterranean france",22,"Marseille",5.3699525,43.2961743
1873,"1",329,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1873,"1",251,"vessel","algeria",2,"Algiers",3.05762,36.699729
1873,"1",178,"vessel","spain",52,"Barcelona",2.1771353,41.3825596
1873,"2",145,"vessel","uk malta",35,"La Valletta",14.514553,35.898908
1873,"152",53079,"vessel","uk",58,"London",-0.1276473,51.5073219
1873,"94",103697,"steamboat","uk",58,"London",-0.1276473,51.5073219
1873,"2",1460,"steamboat","low countries",41,"Rotterdam",4.488623269,51.92779805
1873,"8",2717,"vessel","belgium",8,"Ostend",2.928656,51.21543
1873,"1",841,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1873,"1",116,"vessel","hamburg",23,"Hamburg",10.000654,53.5503414
1873,"6",691,"vessel","sweden and norway",53,"Göteborg",11.97456,57.70887
1873,"128",37516,"vessel","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1873,"9",6394,"steamboat","russia black sea",48,"Novorossiysk",37.7690711,44.7239578
1873,"275",26673,"vessel","turkey",57,"Izmir",27.144474,38.4153421
1873,"210",129276,"steamboat","turkey",57,"Izmir",27.144474,38.4153421
1873,"46",10051,"vessel","moldavia",47,"Costantza",28.634814,44.159801
1873,"7",4372,"steamboat","moldavia",47,"Costantza",28.634814,44.159801
1873,"40",8133,"vessel","valacchia",46,"Costantza",28.634814,44.159801
1873,"9",2600,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1873,"55",63829,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1873,"4",266,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1873,"1",204,"vessel","s domingo",19,"Santo Domingo",-69.883565,18.526127
1873,"52",22342,"vessel","usa",60,"New York",-73.9865811,40.7305991
1873,"2",608,"vessel","american uk",12,"Quebec City, Canada",-71.2349113,46.8257374
1873,"20",3792,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1873,"1",804,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1873,"4",1219,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1873,"3",1741,"vessel","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1873,"21",20588,"steamboat","asian uk",27,"Calcutta, India",88.3476023,22.5677459
1873,"1",1013,"vessel","japan",32,"Tokyo",139.691706,35.689488
1887,"2184",39868,"vessel","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1887,"1960",118030,"steamboat","austro illirian litoral",6,"Other Austro-Hungarian ports",13.776819,46.649526
1887,"163",10756,"vessel","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1887,"130",46655,"steamboat","hungarian litoral",6,"Other Austro-Hungarian ports",13.776818,45.649526
1887,"375",15604,"vessel","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1887,"309",72648,"steamboat","dalmatia",6,"Other Austro-Hungarian ports",13.776818,45.649526
1887,"22",10487,"vessel","usa",60,"New York",-73.9865811,40.7305991
1887,"6",2550,"vessel","jamaica uk",31,"Kingston",-76.7928127,17.9712148
1887,"11",3297,"vessel","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1887,"13",12778,"steamboat","brazil",10,"Rio de Janeiro",-43.2093726,-22.9110136
1887,"1",435,"vessel","peru",42,"Chimbote",-78.589011,-9.063336
1887,"1",712,"vessel","egypt",20,"Alexandria",29.8943785,31.1990035
1887,"65",82433,"steamboat","egypt",20,"Alexandria",29.8943785,31.1990035
1887,"10",3932,"vessel","algeria",2,"Algiers",3.05762,36.699729
1887,"1",223,"steamboat","tripoli",33,"Tripoli",13.191338,32.887209
1887,"3",656,"vessel","tunisia",56,"Tunis",10.19274,37.837495
1887,"1",406,"vessel","west africa",49,"Dakar",-17.366029,14.764504
1887,"2",1702,"steamboat","aden uk",1,"Aden",45.018655,12.785497
1887,"35",55612,"steamboat","india uk",27,"Calcutta ",88.363895,22.572646
1887,"16",32779,"steamboat","china",15,"Shanghai",121.473701,31.230416
1887,"18",9007,"steamboat","hamburg",23,"Hamburg",10.000654,53.5503414
1887,"1",1183,"steamboat","belgium",8,"Ostend",2.928656,51.21543
1887,"1",124,"vessel","atlantic france",22,"Le Havre",0.1079732,49.4938975
1887,"10",8080,"steamboat","atlantic france",22,"Le Havre",0.1079732,49.4938975
1887,"7",1750,"vessel","mediterranean france",22,"Marseille",5.3699525,43.2961743
