"X","year","boat","volume","type","country","port","long","lat","distance"
1986,1891,"245",6389,"vessel","veneto","",45.6476663,11.8665254,0
1987,1891,"275",173478,"steamboat","veneto","",45.6476663,11.8665254,0
1988,1891,"409",13817,"vessel","romagna e marche","Ancona",43.6170137,13.5170982,130
1989,1891,"60",17444,"steamboat","romagna e marche","Ancona",43.6170137,13.5170982,130
1990,1891,"280",21103,"vessel","neaples",NA,NA,NA,NA
1991,1891,"109",28233,"steamboat","neaples",NA,NA,NA,NA
1992,1891,"143",24624,"vessel","sicily","Palermo",38.11127,13.3534422,753
1993,1891,"46",15440,"steamboat","sicily","Palermo",38.11127,13.3534422,753
1994,1891,"",NA,"steamboat","sicily","Palermo",38.11127,13.3534422,753
1995,1891,"26",7412,"vessel","liguria and sardegna","",43.9479221,8.1407133,1118
1996,1891,"56",60462,"steamboat","liguria and sardegna","",43.9479221,8.1407133,1118
1997,1891,"",NA,"vessel","europe 2","",48.3096037,2.0079504,NA
1998,1891,"2",67,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
1999,1891,"",NA,"vessel","portugal","Lisbon",38.7077926,-9.1365069,1947
2000,1891,"",NA,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
2001,1891,"1",1223,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
2002,1891,"",NA,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2003,1891,"82",85432,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2004,1891,"1",180,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
2005,1891,"",NA,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
2006,1891,"104",8293,"vessel","turkey","Izmir",38.4153421,27.144474,1007
2007,1891,"273",258837,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
2008,1891,"",NA,"vessel","",NA,NA,NA,NA
2012,1892,"",NA,"vessel","austria-hungary","",48.2103746,16.3631959,0
2013,1892,"2807",48467,"vessel","austro-illirian litoral",NA,NA,NA,NA
2014,1892,"1948",108945,"steamboat","austro-illirian litoral",NA,NA,NA,NA
2015,1892,"65",5842,"vessel","hungarian litoral",NA,NA,NA,NA
2016,1892,"130",41794,"steamboat","hungarian litoral",NA,NA,NA,NA
2017,1892,"178",6009,"vessel","dalmatia","",40.6542515,-76.9024751,0
2018,1892,"466",137865,"steamboat","dalmatia","",40.6542515,-76.9024751,0
2021,1892,"",NA,"vessel","americas","",-13.6154417,-73.1349654,NA
2022,1892,"2",1277,"vessel","canada uk","Quebec City, Canada",46.8257374,-71.2349113,4689
2023,1892,"3",1600,"vessel","usa","New York",40.7305991,-73.9865811,4854
2024,1892,"16",34260,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2025,1892,"1",582,"vessel","barbados – uk",NA,NA,NA,NA
2026,1892,"",NA,"vessel","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
2027,1892,"12",14659,"steamboat","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
2028,1892,"",NA,"steamboat","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
2029,1892,"",NA,"vessel","africa","",2.0000003,15.9999997,NA
2030,1892,"19",8924,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
2031,1892,"65",103819,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
2032,1892,"",NA,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
2033,1892,"4",1295,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
2034,1892,"4",4567,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2035,1892,"17",8434,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2036,1892,"3",808,"vessel","tunisia","",33.8439408,9.400138,930
2037,1892,"14",5611,"steamboat","tunisia","",33.8439408,9.400138,930
2038,1892,"",NA,"vessel","asia","",56.0000002,103.9999998,NA
2039,1892,"15",31272,"steamboat","asia","",56.0000002,103.9999998,NA
2040,1892,"11",20991,"steamboat","asia","",56.0000002,103.9999998,NA
2041,1892,"1",2643,"steamboat","asia","",56.0000002,103.9999998,NA
2042,1892,"",NA,"vessel","australia",NA,NA,NA,NA
2043,1892,"",NA,"vessel","europe1",NA,NA,NA,NA
2044,1892,"18",17625,"steamboat","europe1",NA,NA,NA,NA
2045,1892,"3",4700,"steamboat","europe1",NA,NA,NA,NA
2046,1892,"1",215,"steamboat","europe1",NA,NA,NA,NA
2047,1892,"",NA,"steamboat","europe1",NA,NA,NA,NA
2048,1892,"1",614,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
2049,1892,"24",21760,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
2050,1892,"5",1533,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
2051,1892,"14",11749,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
2052,1892,"90",106386,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
2053,1892,"",NA,"vessel","gibraltar – uk","",51.791921,-0.90223,1664
2054,1892,"",NA,"steamboat","gibraltar – uk","",51.791921,-0.90223,1664
2055,1892,"1",274,"vessel","malta – uk","",51.8246673,-0.3402597,730
2056,1892,"3",3255,"steamboat","malta – uk","",51.8246673,-0.3402597,730
2057,1892,"3",474,"vessel","cyprus uk","Famagusta",35.1176638,33.9402361,1317
2058,1892,"74",10419,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
2059,1892,"7",5515,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
2060,1892,"",NA,"vessel","italy","Ancona",43.6170137,13.5170982,130
2061,1892,"213",5349,"vessel","veneto","",45.6476663,11.8665254,0
2062,1892,"292",147369,"steamboat","veneto","",45.6476663,11.8665254,0
2063,1892,"427",14871,"vessel","romagna e marche","Ancona",43.6170137,13.5170982,130
2064,1892,"55",9917,"steamboat","romagna e marche","Ancona",43.6170137,13.5170982,130
2065,1892,"274",22833,"vessel","neaples",NA,NA,NA,NA
2066,1892,"121",35892,"steamboat","neaples",NA,NA,NA,NA
2067,1892,"131",22228,"vessel","sicily","Palermo",38.11127,13.3534422,753
2068,1892,"73",27078,"steamboat","sicily","Palermo",38.11127,13.3534422,753
2069,1892,"",NA,"steamboat","sicily","Palermo",38.11127,13.3534422,753
2070,1892,"22",5876,"vessel","liguria and sardegna","",43.9479221,8.1407133,1118
2071,1892,"63",60550,"steamboat","liguria and sardegna","",43.9479221,8.1407133,1118
2072,1892,"",NA,"vessel","europe 2","",48.3096037,2.0079504,NA
2073,1892,"3",58,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
2074,1892,"",NA,"vessel","portugal","Lisbon",38.7077926,-9.1365069,1947
2075,1892,"",NA,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
2076,1892,"",NA,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
2077,1892,"1",311,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2078,1892,"36",50261,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2079,1892,"3",952,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
2080,1892,"8",3094,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
2081,1892,"93",8971,"vessel","turkey","Izmir",38.4153421,27.144474,1007
2082,1892,"302",278334,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
2083,1892,"",NA,"vessel","",NA,NA,NA,NA
2087,1893,"",NA,"vessel","austria-hungary","",48.2103746,16.3631959,0
2088,1893,"2179",44847,"vessel","austro-illirian litoral",NA,NA,NA,NA
2089,1893,"2111",117989,"steamboat","austro-illirian litoral",NA,NA,NA,NA
2090,1893,"63",6014,"vessel","hungarian litoral",NA,NA,NA,NA
2091,1893,"121",50608,"steamboat","hungarian litoral",NA,NA,NA,NA
2092,1893,"174",5992,"vessel","dalmatia","",40.6542515,-76.9024751,0
2093,1893,"460",133048,"steamboat","dalmatia","",40.6542515,-76.9024751,0
2096,1893,"",NA,"vessel","americas","",-13.6154417,-73.1349654,NA
2097,1893,"",NA,"vessel","canada uk","Quebec City, Canada",46.8257374,-71.2349113,4689
2098,1893,"1",493,"vessel","usa","New York",40.7305991,-73.9865811,4854
2099,1893,"17",35010,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2100,1893,"",NA,"vessel","barbados – uk",NA,NA,NA,NA
2101,1893,"",NA,"vessel","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
2102,1893,"12",16962,"steamboat","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
2103,1893,"",NA,"steamboat","brazil","Rio de Janeiro",-22.9110136,-43.2093726,5838
2104,1893,"",NA,"vessel","africa","",2.0000003,15.9999997,NA
2105,1893,"8",3566,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
2106,1893,"55",80541,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
2107,1893,"",NA,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
2108,1893,"4",800,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
2109,1893,"",NA,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2110,1893,"12",5066,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2111,1893,"8",732,"vessel","tunisia","",33.8439408,9.400138,930
2112,1893,"20",8905,"steamboat","tunisia","",33.8439408,9.400138,930
2113,1893,"",NA,"vessel","asia","",56.0000002,103.9999998,NA
2114,1893,"15",33149,"steamboat","asia","",56.0000002,103.9999998,NA
2115,1893,"1",1789,"steamboat","asia","",56.0000002,103.9999998,NA
2116,1893,"11",27711,"steamboat","asia","",56.0000002,103.9999998,NA
2117,1893,"",NA,"vessel","australia",NA,NA,NA,NA
2118,1893,"",NA,"vessel","europe1",NA,NA,NA,NA
2119,1893,"17",16959,"steamboat","europe1",NA,NA,NA,NA
2120,1893,"2",1441,"steamboat","europe1",NA,NA,NA,NA
2121,1893,"",NA,"steamboat","europe1",NA,NA,NA,NA
2122,1893,"",NA,"steamboat","europe1",NA,NA,NA,NA
2123,1893,"1",671,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
2124,1893,"25",25240,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
2125,1893,"9",3494,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
2126,1893,"62",44713,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
2127,1893,"86",106284,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
2128,1893,"1",170,"vessel","gibraltar – uk","",51.791921,-0.90223,1664
2129,1893,"",NA,"steamboat","gibraltar – uk","",51.791921,-0.90223,1664
2130,1893,"",NA,"vessel","malta – uk","",51.8246673,-0.3402597,730
2131,1893,"5",3769,"steamboat","malta – uk","",51.8246673,-0.3402597,730
2132,1893,"10",1323,"vessel","cyprus uk","Famagusta",35.1176638,33.9402361,1317
2133,1893,"70",7722,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
2134,1893,"8",5221,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
2135,1893,"",NA,"vessel","italy","Ancona",43.6170137,13.5170982,130
2136,1893,"233",5462,"vessel","veneto","",45.6476663,11.8665254,0
2137,1893,"342",186642,"steamboat","veneto","",45.6476663,11.8665254,0
2138,1893,"404",13726,"vessel","romagna e marche","Ancona",43.6170137,13.5170982,130
2139,1893,"51",8980,"steamboat","romagna e marche","Ancona",43.6170137,13.5170982,130
2140,1893,"284",18335,"vessel","neaples",NA,NA,NA,NA
2141,1893,"158",43906,"steamboat","neaples",NA,NA,NA,NA
2142,1893,"150",21174,"vessel","sicily","Palermo",38.11127,13.3534422,753
2143,1893,"78",30957,"steamboat","sicily","Palermo",38.11127,13.3534422,753
2144,1893,"1",2321,"steamboat","sicily","Palermo",38.11127,13.3534422,753
2145,1893,"28",6429,"vessel","liguria and sardegna","",43.9479221,8.1407133,1118
2146,1893,"67",64795,"steamboat","liguria and sardegna","",43.9479221,8.1407133,1118
2147,1893,"",NA,"vessel","europe 2","",48.3096037,2.0079504,NA
2148,1893,"2",70,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
2149,1893,"",NA,"vessel","portugal","Lisbon",38.7077926,-9.1365069,1947
2150,1893,"1",300,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
2151,1893,"4",4205,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
2152,1893,"",NA,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2153,1893,"38",58557,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2154,1893,"1",271,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
2155,1893,"8",2980,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
2156,1893,"102",8341,"vessel","turkey","Izmir",38.4153421,27.144474,1007
2157,1893,"338",314366,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
2158,1893,"",NA,"vessel","",NA,NA,NA,NA
2162,1894,"",NA,"vessel","austria-hungary","",48.2103746,16.3631959,0
2163,1894,"1863",36274,"vessel","austro-illirian litoral",NA,NA,NA,NA
2164,1894,"1977",113464,"steamboat","austro-illirian litoral",NA,NA,NA,NA
2165,1894,"44",3986,"vessel","hungarian litoral",NA,NA,NA,NA
2166,1894,"94",45880,"steamboat","hungarian litoral",NA,NA,NA,NA
2167,1894,"181",6681,"vessel","dalmatia","",40.6542515,-76.9024751,0
2168,1894,"469",131372,"steamboat","dalmatia","",40.6542515,-76.9024751,0
2171,1894,"",NA,"vessel","africa","",2.0000003,15.9999997,NA
2172,1894,"4",1279,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
2173,1894,"58",89120,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
2174,1894,"8",1510,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
2175,1894,"",NA,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2176,1894,"1",80,"vessel","tripoli","",32.77325405,13.4141472054,916
2177,1894,"13",5407,"steamboat","tripoli","",32.77325405,13.4141472054,916
2178,1894,"",NA,"vessel","tunisia","",33.8439408,9.400138,930
2179,1894,"6",1609,"steamboat","tunisia","",33.8439408,9.400138,930
2180,1894,"",NA,"vessel","massaua",NA,NA,NA,NA
2181,1894,"",NA,"vessel","americas","",-13.6154417,-73.1349654,NA
2182,1894,"",NA,"steamboat","americas","",-13.6154417,-73.1349654,NA
2183,1894,"1",496,"vessel","usa","New York",40.7305991,-73.9865811,4854
2184,1894,"17",37168,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2185,1894,"",NA,"vessel","jamaica - uk","",53.21570895,-3.16081903025,5561
2186,1894,"1",568,"vessel","barbados - uk",NA,NA,NA,NA
2187,1894,"16",24308,"steamboat","barbados - uk",NA,NA,NA,NA
2188,1894,"",NA,"vessel","argentina","Buenos Aires",-34.6143904,-58.4460878,6937
2189,1894,"",NA,"vessel","asia","",56.0000002,103.9999998,NA
2190,1894,"13",28733,"steamboat","asia","",56.0000002,103.9999998,NA
2191,1894,"12",31044,"steamboat","asia","",56.0000002,103.9999998,NA
2192,1894,"",NA,"steamboat","asia","",56.0000002,103.9999998,NA
2193,1894,"",NA,"vessel","europe1",NA,NA,NA,NA
2194,1894,"18",16077,"steamboat","europe1",NA,NA,NA,NA
2195,1894,"",NA,"steamboat","europe1",NA,NA,NA,NA
2196,1894,"1",61,"steamboat","europe1",NA,NA,NA,NA
2197,1894,"1",196,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
2198,1894,"18",20181,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
2199,1894,"7",2327,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
2200,1894,"102",71983,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
2201,1894,"",NA,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
2202,1894,"",NA,"vessel","uk","London",51.5073219,-0.1276473,2968
2203,1894,"96",117217,"steamboat","uk","London",51.5073219,-0.1276473,2968
2204,1894,"",NA,"steamboat","uk","London",51.5073219,-0.1276473,2968
2205,1894,"",NA,"vessel","malta - uk","",51.8246673,-0.3402597,730
2206,1894,"29",15282,"steamboat","malta - uk","",51.8246673,-0.3402597,730
2207,1894,"4",751,"vessel","cyprus – uk ",NA,NA,NA,NA
2208,1894,"",NA,"steamboat","cyprus – uk ",NA,NA,NA,NA
2209,1894,"78",9656,"vessel","greece","Thessaloniki",40.6403167,22.9352716,1056
2210,1894,"9",9995,"steamboat","greece","Thessaloniki",40.6403167,22.9352716,1056
2211,1894,"",NA,"vessel","italy","Ancona",43.6170137,13.5170982,130
2212,1894,"272",6568,"vessel","veneto","",45.6476663,11.8665254,0
2213,1894,"285",168836,"steamboat","veneto","",45.6476663,11.8665254,0
2214,1894,"428",13998,"vessel","romagna e marche","Ancona",43.6170137,13.5170982,130
2215,1894,"55",8784,"steamboat","romagna e marche","Ancona",43.6170137,13.5170982,130
2216,1894,"289",19487,"vessel","neaples",NA,NA,NA,NA
2217,1894,"130",41002,"steamboat","neaples",NA,NA,NA,NA
2218,1894,"128",17784,"vessel","sicily","Palermo",38.11127,13.3534422,753
2219,1894,"74",27346,"steamboat","sicily","Palermo",38.11127,13.3534422,753
2220,1894,"",NA,"vessel","toscana","Livorno",43.5426309,10.3160295,1047
2221,1894,"25",6001,"vessel","liguria and sardegna","",43.9479221,8.1407133,1118
2222,1894,"65",62406,"steamboat","liguria and sardegna","",43.9479221,8.1407133,1118
2223,1894,"",NA,"vessel","europe 2","",48.3096037,2.0079504,NA
2224,1894,"11",327,"vessel","montenegro","Port of Bar",51.6590552,-3.6894702,304
2225,1894,"",NA,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2226,1894,"",NA,"steamboat","montenegro","Port of Bar",51.6590552,-3.6894702,304
2227,1894,"",NA,"vessel","portugal","Lisbon",38.7077926,-9.1365069,1947
2228,1894,"",NA,"steamboat","portugal","Lisbon",38.7077926,-9.1365069,1947
2229,1894,"4",4762,"vessel","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2230,1894,"",NA,"steamboat","russia black sea","Novorossiysk",44.7239578,37.7690711,1608
2231,1894,"48",65674,"vessel","spain","Barcelona",41.3825596,2.1771353,1313
2232,1894,"2",355,"steamboat","spain","Barcelona",41.3825596,2.1771353,1313
2233,1894,"2",1708,"vessel","sweden and norway",NA,NA,NA,NA
2234,1894,"109",7809,"vessel","turkey","Izmir",38.4153421,27.144474,1007
2235,1894,"378",338043,"steamboat","turkey","Izmir",38.4153421,27.144474,1007
2236,1894,"",NA,"vessel","",NA,NA,NA,NA
2240,1895,"",NA,"vessel","austria-hungary","",48.2103746,16.3631959,0
2241,1895,"2146",40085,"vessel","austro-illirian litoral",NA,NA,NA,NA
2242,1895,"2357",138108,"steamboat","austro-illirian litoral",NA,NA,NA,NA
2243,1895,"36",4459,"vessel","hungarian litoral",NA,NA,NA,NA
2244,1895,"99",38932,"steamboat","hungarian litoral",NA,NA,NA,NA
2245,1895,"164",5957,"vessel","dalmatia","",40.6542515,-76.9024751,0
2246,1895,"535",165896,"steamboat","dalmatia","",40.6542515,-76.9024751,0
2249,1895,"",NA,"vessel","africa","",2.0000003,15.9999997,NA
2250,1895,"1",303,"vessel","egypt","Alexandria",31.1990035,29.8943785,1191
2251,1895,"44",73682,"steamboat","egypt","Alexandria",31.1990035,29.8943785,1191
2252,1895,"6",1402,"vessel","algeria","Algiers",28.0000272,2.9999825,1254
2253,1895,"",NA,"steamboat","algeria","Algiers",28.0000272,2.9999825,1254
2254,1895,"2",272,"vessel","tripoli","",32.77325405,13.4141472054,916
2255,1895,"1",1265,"steamboat","tripoli","",32.77325405,13.4141472054,916
2256,1895,"",NA,"vessel","tunisia","",33.8439408,9.400138,930
2257,1895,"15",6635,"steamboat","tunisia","",33.8439408,9.400138,930
2258,1895,"",NA,"vessel","massaua",NA,NA,NA,NA
2259,1895,"",NA,"vessel","americas","",-13.6154417,-73.1349654,NA
2260,1895,"",NA,"steamboat","americas","",-13.6154417,-73.1349654,NA
2261,1895,"",NA,"vessel","usa","New York",40.7305991,-73.9865811,4854
2262,1895,"22",39828,"steamboat","usa","New York",40.7305991,-73.9865811,4854
2263,1895,"",NA,"vessel","jamaica - uk","",53.21570895,-3.16081903025,5561
2264,1895,"1",325,"vessel","barbados - uk",NA,NA,NA,NA
2265,1895,"18",26197,"steamboat","barbados - uk",NA,NA,NA,NA
2266,1895,"",NA,"vessel","argentina","Buenos Aires",-34.6143904,-58.4460878,6937
2267,1895,"",NA,"vessel","asia","",56.0000002,103.9999998,NA
2268,1895,"14",30524,"steamboat","asia","",56.0000002,103.9999998,NA
2269,1895,"12",29765,"steamboat","asia","",56.0000002,103.9999998,NA
2270,1895,"2",3175,"steamboat","asia","",56.0000002,103.9999998,NA
2271,1895,"",NA,"vessel","europe1",NA,NA,NA,NA
2272,1895,"20",19126,"steamboat","europe1",NA,NA,NA,NA
2273,1895,"8",10708,"steamboat","europe1",NA,NA,NA,NA
2274,1895,"",NA,"steamboat","europe1",NA,NA,NA,NA
2275,1895,"",NA,"vessel","atlantic france","Le Havre",49.4938975,0.1079732,2804
2276,1895,"16",18394,"steamboat","atlantic france","Le Havre",49.4938975,0.1079732,2804
2277,1895,"4",1518,"vessel","mediterranean france","Marseille",43.2961743,5.3699525,1210
2278,1895,"59",46958,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
2279,1895,"",NA,"steamboat","mediterranean france","Marseille",43.2961743,5.3699525,1210
2280,1895,"",NA,"vessel","uk","London",51.5073219,-0.1276473,2968
